"","Country","date","total_cases","new_cases","total_cases_per_million","new_cases_per_million","total_deaths","new_deaths","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","population_size","hospital_beds_per_100k","Obesity_rate","Median_Age","gdp_estimate_ppp","age_adjusted_risk","area","Density_km","Inequality_spatial_transformed","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","M1_Wildcard","StringencyIndex","LegacyStringencyIndex","days_since_outbreak","days_since_deaths_crossed_0.1_per_million","days_since_10_deaths","gov_response_at_0.1_deaths_per_million","deaths_5_day_averages","infections_5_day_averages","peak_deaths_already_occurred_indicator","peak_cases_already_occurred_indicator"
"11265","Uzbekistan",2020-03-28,104,21,3.107,0.627,0,0,0,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,12,-15,-37,92.2,0,0.3466,1,1
"11266","Uzbekistan",2020-03-29,133,29,3.974,0.866,1,1,0.03,0.03,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,13,-14,-36,92.2,0.006,0.5018,1,1
"11267","Uzbekistan",2020-03-30,145,12,4.332,0.359,1,0,0.03,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,14,-13,-35,92.2,0.006,0.5378,1,1
"11268","Uzbekistan",2020-03-31,149,4,4.452,0.12,2,1,0.06,0.03,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,15,-12,-34,92.2,0.012,0.502,1,1
"11269","Uzbekistan",2020-04-01,173,24,5.169,0.717,2,0,0.06,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,16,-11,-33,92.2,0.012,0.5378,1,1
"11270","Uzbekistan",2020-04-02,187,14,5.587,0.418,2,0,0.06,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,17,-10,-32,92.2,0.012,0.496,1,1
"11271","Uzbekistan",2020-04-03,190,3,5.677,0.09,2,0,0.06,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,376402306,0,2,1,1,2,0,0,NA,92.2,92.38,18,-9,-31,92.2,0.006,0.3408,1,1
"11272","Uzbekistan",2020-04-04,227,37,6.782,1.105,2,0,0.06,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,19,-8,-30,92.2,0.006,0.49,1,1
"11273","Uzbekistan",2020-04-05,266,39,7.948,1.165,2,0,0.06,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,20,-7,-29,92.2,0,0.699,1,1
"11274","Uzbekistan",2020-04-06,342,76,10.218,2.271,2,0,0.06,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,21,-6,-28,92.2,0,1.0098,1,1
"11275","Uzbekistan",2020-04-07,397,55,11.862,1.643,2,0,0.06,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,22,-5,-27,92.2,0,1.2548,1,1
"11276","Uzbekistan",2020-04-08,504,107,15.059,3.197,2,0,0.06,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,23,-4,-26,92.2,0,1.8762,1,1
"11277","Uzbekistan",2020-04-09,555,51,16.582,1.524,3,1,0.09,0.03,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,24,-3,-25,92.2,0.006,1.96,1,1
"11278","Uzbekistan",2020-04-10,582,27,17.389,0.807,3,0,0.09,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,25,-2,-24,92.2,0.006,1.8884,1,1
"11279","Uzbekistan",2020-04-11,624,42,18.644,1.255,3,0,0.09,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,26,-1,-23,92.2,0.006,1.6852,1,1
"11280","Uzbekistan",2020-04-12,796,172,23.783,5.139,4,1,0.12,0.03,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,27,0,-22,92.2,0.012,2.3844,1,1
"11281","Uzbekistan",2020-04-13,865,69,25.845,2.062,4,0,0.12,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,28,1,-21,92.2,0.012,2.1574,1,1
"11282","Uzbekistan",2020-04-14,998,133,29.818,3.974,4,0,0.12,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,29569324,0,2,1,1,2,0,0,NA,92.2,92.38,29,2,-20,92.2,0.006,2.6474,1,1
"11283","Uzbekistan",2020-04-15,1165,167,34.808,4.99,4,0,0.12,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,30,3,-19,92.2,0.006,3.484,1,1
"11284","Uzbekistan",2020-04-16,1302,137,38.901,4.093,4,0,0.12,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,31,4,-18,92.2,0.006,4.0516,1,1
"11285","Uzbekistan",2020-04-17,1380,78,41.232,2.331,4,0,0.12,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,32,5,-17,92.2,0,3.49,1,1
"11286","Uzbekistan",2020-04-18,1450,70,43.323,2.091,4,0,0.12,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,33,6,-16,92.2,0,3.4958,1,1
"11287","Uzbekistan",2020-04-19,1495,45,44.668,1.345,5,1,0.149,0.03,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,34,7,-15,92.2,0.006,2.97,1,1
"11288","Uzbekistan",2020-04-20,1565,70,46.759,2.091,5,0,0.149,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,35,8,-14,92.2,0.006,2.3902,1,1
"11289","Uzbekistan",2020-04-21,1657,92,49.508,2.749,5,0,0.149,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,36,9,-13,92.2,0.006,2.1214,1,1
"11290","Uzbekistan",2020-04-22,1692,35,50.554,1.046,6,1,0.179,0.03,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,37,10,-12,92.2,0.012,1.8644,1,1
"11291","Uzbekistan",2020-04-23,1716,24,51.271,0.717,7,1,0.209,0.03,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,38,11,-11,92.2,0.018,1.5896,1,1
"11292","Uzbekistan",2020-04-24,1778,62,53.123,1.852,7,0,0.209,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,39,12,-10,92.2,0.012,1.691,1,1
"11293","Uzbekistan",2020-04-25,1836,58,54.856,1.733,8,1,0.239,0.03,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,40,13,-9,92.2,0.018,1.6194,1,1
"11294","Uzbekistan",2020-04-26,1865,29,55.723,0.866,8,0,0.239,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,41,14,-8,92.2,0.018,1.2428,1,1
"11295","Uzbekistan",2020-04-27,1887,22,56.38,0.657,8,0,0.239,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,3,1,2,0,2,1,2,1,4,2,0,2,0,0,2,1,1,2,0,0,NA,92.2,92.38,42,15,-7,92.2,0.012,1.165,1,1
"11296","Uzbekistan",2020-04-28,1904,17,56.888,0.508,8,0,0.239,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,2,0,2,0,0,2,1,1,2,0,0,NA,94.58,94.29,43,16,-6,92.2,0.006,1.1232,1,1
"11297","Uzbekistan",2020-04-29,1939,35,57.934,1.046,8,0,0.239,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,2,0,2,0,0,2,1,1,2,0,0,NA,94.58,94.29,44,17,-5,92.2,0.006,0.962,1,1
"11298","Uzbekistan",2020-04-30,2002,63,59.816,1.882,9,1,0.269,0.03,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,2,0,2,0,0,2,1,1,2,0,0,NA,94.58,94.29,45,18,-4,92.2,0.006,0.9918,1,1
"11299","Uzbekistan",2020-05-01,2046,44,61.131,1.315,9,0,0.269,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,0,0,NA,97.35,97.14,46,19,-3,92.2,0.006,1.0816,1,1
"11300","Uzbekistan",2020-05-02,2094,48,62.565,1.434,9,0,0.269,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,0,0,NA,97.35,97.14,47,20,-2,92.2,0.006,1.237,1,1
"11301","Uzbekistan",2020-05-03,2127,33,63.551,0.986,9,0,0.269,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,0,0,NA,97.35,97.14,48,21,-1,92.2,0.006,1.3326,1,1
"11302","Uzbekistan",2020-05-04,2149,22,64.208,0.657,10,1,0.299,0.03,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,0,0,NA,97.35,97.14,49,22,0,92.2,0.012,1.2548,1,1
"11303","Uzbekistan",2020-05-05,2189,40,65.403,1.195,10,0,0.299,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,0,0,NA,97.35,97.14,50,23,1,92.2,0.006,1.1174,1,1
"11304","Uzbekistan",2020-05-06,2207,18,65.941,0.538,10,0,0.299,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,0,0,NA,97.35,97.14,51,24,2,92.2,0.006,0.962,1,1
"11305","Uzbekistan",2020-05-07,2233,26,66.718,0.777,10,0,0.299,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,0,0,NA,97.35,97.14,52,25,3,92.2,0.006,0.8306,1,1
"11306","Uzbekistan",2020-05-08,2298,65,68.66,1.942,10,0,0.299,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.35,97.14,53,26,4,92.2,0.006,1.0218,1,1
"11307","Uzbekistan",2020-05-09,2336,38,69.796,1.135,10,0,0.299,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.35,97.14,54,27,5,92.2,0,1.1174,1,1
"11308","Uzbekistan",2020-05-10,2387,51,71.319,1.524,10,0,0.299,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.35,97.14,55,28,6,92.2,0,1.1832,1,1
"11309","Uzbekistan",2020-05-11,2418,31,72.246,0.926,10,0,0.299,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.35,97.14,56,29,7,92.2,0,1.2608,1,1
"11310","Uzbekistan",2020-05-12,2509,91,74.964,2.719,10,0,0.299,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.35,97.14,57,30,8,92.2,0,1.6492,1,1
"11311","Uzbekistan",2020-05-13,2547,38,76.1,1.135,10,0,0.299,0,NA,NA,NA,NA,33469199,4,16.6,30.1,9594.591,18.4206409316264,4.46613e+11,71.12968168,7.72543608560929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.35,97.14,58,31,9,92.2,0,1.4878,1,1
"11312","Venezuela",2020-03-15,10,10,0.352,0.352,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,0,NA,0,NA,2,1,1,1,0,NA,2,1,2,1,3,0,NA,0,0,0,2,1,1,0,0,0,NA,55.29,51.43,0,-16,-38,84.26,0,0.352,1,1
"11313","Venezuela",2020-03-16,15,5,0.528,0.176,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,0,2,1,1,1,0,NA,2,1,2,1,3,0,NA,0,0,0,2,1,1,0,0,0,NA,74.34,76.43,1,-15,-37,84.26,0,0.264,1,1
"11314","Venezuela",2020-03-17,33,18,1.161,0.633,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,3,0,NA,0,0,0,2,1,1,0,0,0,NA,81.48,80,2,-14,-36,84.26,0,0.387,1,1
"11315","Venezuela",2020-03-18,33,0,1.161,0,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,0,0,0,2,1,1,0,0,0,NA,84.26,82.86,3,-13,-35,84.26,0,0.29025,1,1
"11316","Venezuela",2020-03-19,33,0,1.161,0,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,0,0,0,2,1,1,0,0,0,NA,84.26,82.86,4,-12,-34,84.26,0,0.2322,1,1
"11317","Venezuela",2020-03-20,33,0,1.161,0,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,0,0,0,2,1,1,0,0,0,NA,84.26,82.86,5,-11,-33,84.26,0,0.1618,1,1
"11318","Venezuela",2020-03-21,36,3,1.266,0.106,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,0,0,0,2,1,1,0,0,0,NA,84.26,82.86,6,-10,-32,84.26,0,0.1478,1,1
"11319","Venezuela",2020-03-22,36,0,1.266,0,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,1,0,NA,84.26,82.86,7,-9,-31,84.26,0,0.0212,1,1
"11320","Venezuela",2020-03-23,36,0,1.266,0,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,8,-8,-30,84.26,0,0.0212,1,1
"11321","Venezuela",2020-03-24,84,48,2.954,1.688,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,9,-7,-29,84.26,0,0.3588,1,1
"11322","Venezuela",2020-03-25,91,7,3.2,0.246,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,10,-6,-28,84.26,0,0.408,1,1
"11323","Venezuela",2020-03-26,106,15,3.728,0.528,0,0,0,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,1,0,NA,84.26,82.86,11,-5,-27,84.26,0,0.4924,1,1
"11324","Venezuela",2020-03-27,107,1,3.763,0.035,1,1,0.035,0.035,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,12,-4,-26,84.26,0.007,0.4994,1,1
"11325","Venezuela",2020-03-28,119,12,4.185,0.422,1,0,0.035,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,13,-3,-25,84.26,0.007,0.5838,1,1
"11326","Venezuela",2020-03-29,119,0,4.185,0,1,0,0.035,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,14,-2,-24,84.26,0.007,0.2462,1,1
"11327","Venezuela",2020-03-30,119,0,4.185,0,1,0,0.035,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,15,-1,-23,84.26,0.007,0.197,1,1
"11328","Venezuela",2020-03-31,135,16,4.748,0.563,3,2,0.106,0.07,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,16,0,-22,84.26,0.021,0.204,1,1
"11329","Venezuela",2020-04-01,135,0,4.748,0,3,0,0.106,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,17,1,-21,84.26,0.014,0.197,1,1
"11330","Venezuela",2020-04-02,143,8,5.029,0.281,3,0,0.106,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,18,2,-20,84.26,0.014,0.1688,1,1
"11331","Venezuela",2020-04-03,144,1,5.064,0.035,3,0,0.106,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,19,3,-19,84.26,0.014,0.1758,1,1
"11332","Venezuela",2020-04-04,144,0,5.064,0,3,0,0.106,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,20,4,-18,84.26,0.014,0.1758,1,1
"11333","Venezuela",2020-04-05,144,0,5.064,0,5,2,0.176,0.07,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,21,5,-17,84.26,0.014,0.0632,1,1
"11334","Venezuela",2020-04-06,148,4,5.205,0.141,5,0,0.176,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,22,6,-16,84.26,0.014,0.0914,1,1
"11335","Venezuela",2020-04-07,159,11,5.592,0.387,5,0,0.176,0,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,23,7,-15,84.26,0.014,0.1126,1,1
"11336","Venezuela",2020-04-08,166,7,5.838,0.246,7,2,0.246,0.07,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,24,8,-14,84.26,0.028,0.1548,1,1
"11337","Venezuela",2020-04-09,167,1,5.873,0.035,8,1,0.281,0.035,NA,NA,NA,NA,28435943,0.8,25.6,30,NA,30,NA,NA,NA,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,84.26,82.86,25,9,-13,84.26,0.035,0.1618,1,1
